app_id,content,score,text_clean,lexicon_score,label
com.tokopedia.tkpd,"Beli pakai voucher gagal lalu akun tdk bisa pakai voucher lagi, sistemnya gmn sih, masa iya tdk boleh pakai voucher saat belanja, aneh Diperbaiki lgi sistemnya",1,beli pakai voucher gagal lalu akun tidak pakai voucher sistem bagaimana sih masa iya tidak pakai voucher belanja aneh baik sistem,-21,negatif
com.tokopedia.tkpd,"serasa buka aplikasi punya negara, lag dimana-mana (jaringan wi-fi aman dan hp gk kentang amat) buka riwayat transaksi tidak bisa dari tadi mirip mirip kayak make aplikasi my telkomsel tidak jelas.",1,serasa buka aplikasi punya negara lag mana jaring wi aman hp enggak kentang buka riwayat transaksi tidak tadi mirip mirip kayak pakai aplikasi my telkomsel tidak jelas,-24,negatif
com.tokopedia.tkpd,"setelah komplain brg cacat , begitu login app lngsung force close , tapi klo g login aman2 aja , atau ini kongkalikong toko sama pihak tokped , lewat akun yg di batasi aksesny 😏 kapok pake tokped padhl sebelumny ecomerse fav",1,komplain bareng cacat login app langsung force close kalo enggak login aman kongkalikong toko sama pihak tokped lewat akun batas aksesny kapok pakai tokped padahal sebelumny ecomerse favorit,-22,negatif
com.tokopedia.tkpd,hari ini tokped mental terus kenapa ya ?? padahal sudah direstart bahkan hapus data login baru,3,hari tokped mental terus padahal direstart bahkan hapus data login baru,-6,negatif
com.tokopedia.tkpd,hari ini aplikasi saya tdk bisa digunakan di dlmnya msh ada saldo trimakasih,5,hari aplikasi tidak guna dlmnya saldo trimakasih,-2,negatif
com.tokopedia.tkpd,Sangat Amanah,5,sangat amanah,0,negatif
com.tokopedia.tkpd,"Tolong Bikin Ekspedisi sendiri, TOKPEDXPRESS. Pakai ekspedisi JNT,JNE,SICEPAT,DLL LELEEEEET... PENGIRIMAN BURUK, LAMAAAAA....",1,bikin ekspedisi sendiri tokpedxpress pakai ekspedisi jnt jne sicepat leleet kirim buruk lamaa,-6,negatif
com.tokopedia.tkpd,"Hemat, cepat dan di permudah Toped emang top👍👍",5,hemat cepat mudah toped memang top bagus bagus,-12,negatif
com.tokopedia.tkpd,saya sudah mulai malas memakai tokped belanjaan dari 200rb -500rb nggak dapat GRATIS ONGKIR sma sekali dapet kupon diskon cuma klaim doang gk bisa di pakai,1,mulai malas pakai tokped belanja ribu ribu enggak gratis ongkir sama sekali kupon diskon cuma klaim doang enggak pakai,1,positif
com.tokopedia.tkpd,kenapa suka ngleg apknya kadang masuk langsung kluar lagi tolong diperbaiki kinerjanya,5,suka ngleg apknya kadang masuk langsung keluar baik kerja,0,negatif
com.tokopedia.tkpd,"pagi ini saya cuma mau cek status pesanan saya yg seharusnya dikirim instan kemarin sore, sudah klik utk buka app, eh tiba2 nutup sendiri apk-nya, begitu terus belasan kali, tapi saya buka app serupa bahkan app saham saya, normal saja ternyata bukan hp saya yg error ini. Kalau gini terus, ganti tim IT Klian, masa kalah sama app saham yg volatilitasnya tinggi di hp kentang tetep lancar",1,pagi cuma mau cek status pesan kirim instan kemarin sore klik buka app eh tiba nutup sendiri apk nya terus bas kali buka app rupa bahkan app saham normal nyata bukan hp error kalau begini terus ganti tim kalian masa kalah sama app saham volatilitas tinggi hp kentang tetap lancar,-38,negatif
com.tokopedia.tkpd,"tokped tolong ganti saja jasa pengiriman Nya,jangan pakai J&T lagi! Krn jasa pengiriman itu ga bertanggung jawab,suka semena mena dgn buyer,kadang paket nya ga dianter"" sampai 2 Minggu mendep dikantornya dgn alasan malas nganter! ganti aja plis.mana kurir nya ga ada yg ramah lagi, pokoknya pelayanan nya bintang nol,mau g mau ini juga ngaruh dgn nama baik tokped,semoga ditanggapi! terimakasih",3,tokped ganti jasa kirim nya jangan pakai t jasa kirim enggak tanggung jawab suka semena mena buyer kadang paket nya enggak antar minggu mendep kantor alas malas nganter ganti plis mana kurir nya enggak ramah pokok layan nya bintang nol mau enggak mau ngaruh nama baik tokped moga tanggap terimakasih,-10,negatif
com.tokopedia.tkpd,"Dulu saya lancar jualan barang bekas ori di tokped,sekarang ribet banget mau nambah produk susah mesti trsambung titoklah seller centerlah,coba saya sambung ketiktok susah stengah mati dan muncul tokped tdk aktif dll...cemana..",1,dulu lancar jual barang bekas orisinal tokped sekarang ribet banget mau tambah produk susah mesti trsambung titoklah seller centerlah coba sambung ketiktok susah stengah mati muncul tokped tidak aktif cemana,-28,negatif
com.tokopedia.tkpd,Setelah update terbaru.. Malah eror gk bisa buka chat di tokped dan langsung keluar sendiri 😐,2,update baru malah eror enggak buka chat tokped langsung keluar sendiri,-7,negatif
com.tokopedia.tkpd,"gimana si tb tb keluar sendiri, gbs dibuka apk ny, gjls bgt",1,bagaimana sih tb tb keluar sendiri enggak bisa buka apk nya gjls banget,-8,negatif
com.tokopedia.tkpd,aplikasi aplikasi terbodoh di dunia karena menyulitkan ojek online dalam pick up karena kebanyakan di cancel otomatis oleh sistem Tokopedia yang bobrok,1,aplikasi aplikasi bodoh dunia sulit ojek online pick up banyak cancel otomatis sistem tokopedia bobrok,-19,negatif
com.tokopedia.tkpd,kenapa aplikasi tokopedia ketutup terus padahal saya sudah transaksi pembelian dan sudah membayar. Mohon bantuannya,5,aplikasi tokopedia tutup terus padahal transaksi beli bayar mohon bantu,-14,negatif
com.tokopedia.tkpd,"kecewa dengan sistem beli obat yang saat ini dirubah, nunggu dokter aktif dan ditambah lagi tidak bisa beli sesuai toko yang sudah kita klik, ditambah lagi ada dokter tidak mengerti apa yang kita butuhkan, padahal klik di awal ulsafate sirup tpi malah di alihkan dokter ulsafate tablet. tolong kembalikan sistem seperti dulu, karena saya beki obat di online sudah punya resep dokter dari klinik offline sebelumnya dan kebutuhan ketika kambuh dan kumat penyakitnya.",1,kecewa sistem beli obat rubah tunggu dokter aktif tambah tidak beli sesuai toko klik tambah dokter tidak erti apa butuh padahal klik awal ulsafate sirup malah alih dokter ulsafate tablet kembali sistem dulu bek obat online punya resep dokter klinik offline belum butuh kambuh kumat sakit,-50,negatif
com.tokopedia.tkpd,"Kalau dicancel penjual alasan stok kosong jgn dipotong biaya layanan ke pembeli dong, gimana kalau 20 pesanan dicancel penjual semua alasan stok kosong, Tokopedia yg cepat kaya pembeli dapat angin doang, tidak ada sama sekali proses transaksi yg sedang berjalan. Beda kasus kalau dipotong biaya layanan karena barang tidak sesuai, setidaknya telah terjadi transaksi namun gagal karena tidak sesuai (refund namun masih ada proses transaksi yg berjalan), saya masih maklum.",1,kalau dicancel jual alas stok kosong jangan potong biaya layan beli dong bagaimana kalau pesan dicancel jual semua alas stok kosong tokopedia cepat kayak beli angin doang tidak sama sekali proses transaksi sedang jalan beda kasus kalau potong biaya layan barang tidak sesuai jadi transaksi gagal tidak sesuai refund proses transaksi jalan maklum,-48,negatif
com.tokopedia.tkpd,tolong banyakin gratis ongkirnya,3,banyak gratis ongkirnya,1,positif
com.tokopedia.tkpd,"good, kadang banyak harga miring dari toko",5,good kadang banyak harga miring toko,4,positif
com.tokopedia.tkpd,belanja segalanya jadi lebih mudah,5,belanja segala jadi lebih mudah,-5,negatif
com.tokopedia.tkpd,"padahal udah bagus memudahkan kalo beli obat online, tapi malah jadi susah karna harus resep konsuldokter aplikasi dulu udah gitu gabisa milih harga obatnya",1,padahal bagus mudah kalo beli obat online malah jadi susah resep konsuldokter aplikasi dulu enggak bisa pilih harga obat,-19,negatif
com.tokopedia.tkpd,sering eror terus sekarang aplikasi ini,1,sering eror terus sekarang aplikasi,-5,negatif
com.tokopedia.tkpd,aplikasinya jadi berat loading trs,1,aplikasi jadi berat loading terus,-6,negatif
com.tokopedia.tkpd,cukup memuaskan kan,5,cukup muas kan,0,negatif
com.tokopedia.tkpd,"sudah 2 hari g bisa buka aplikasi toped, dah coba di uninstal dan di instal lagi tetap g bisa buka, baru buka lgsg keluar terus.",1,hari enggak buka aplikasi toped deh coba uninstal instal tetap enggak buka baru buka langsung keluar terus,-11,negatif
com.tokopedia.tkpd,"Hati2 belanja di sini banyak barang palsu, diskon palsu, pengembalian dana juga sulit via chat cuma di bales mesin",1,hati belanja sini banyak barang palsu diskon palsu kembali dana sulit via chat cuma balas mesin,-5,negatif
com.tokopedia.tkpd,ganti kurir kelen beberapa kurir kelen gda niat kerja,1,ganti kurir kelen beberapa kurir kelen enggak ada niat kerja,-4,negatif
com.tokopedia.tkpd,good platform,5,good platform,5,positif
com.tokopedia.tkpd,"halo min ini transaksi yang tidak berhasil kapan ya uangnya dikembalikan tolong di proses, berikan live chat yang manusia bukan ai yang jawabannya ngaco dan tidak memuaskan",1,halo min transaksi tidak hasil kapan uang kembali proses ikan live chat manusia bukan ai jawab aco tidak muas,5,positif
com.tokopedia.tkpd,sangat membantu pas lg butuh...tks,5,sangat bantu pas butuh tks,-11,negatif
com.tokopedia.tkpd,force close tiap buka kotak masuk,1,force close tiap buka kotak masuk,-11,negatif
com.tokopedia.tkpd,"untuk beli ok, untuk jualan no",5,beli jual no,-2,negatif
com.tokopedia.tkpd,harganya tiba2 naik pas pembayaran,1,harga tiba naik pas bayar,4,positif
com.tokopedia.tkpd,paansi kn baru pencet pesen trus lagi loading pencet kmbli bntr diskon ny ilang anjr gj,1,paansi kan baru pencet pesan terus loading pencet kmbli bentar diskon nya hilang anjr gj,-9,negatif
com.tokopedia.tkpd,beli obat sekarang ribet kalo dulu resep dokter bisa di gunakan di toko mana saja sekarang resep dokter harus beli di toko tertentu jadi kadang harga obat normalnya 50rb tapi dipaksa harus beli yg harga 100rb karena tokonya ditentukan langsung Tokopedia,1,beli obat sekarang ribet kalo dulu resep dokter guna toko mana sekarang resep dokter beli toko tentu jadi kadang harga obat normal ribu paksa beli harga ribu toko tentu langsung tokopedia,-11,negatif
com.tokopedia.tkpd,maret 2026 pas puasa kenapa force close terus ini mana ada orderan semoga lekas fix bug tersebut atau hanya karena overload traffic mau lebaran,1,maret pas puasa force close terus mana order moga lekas fix bug sebut overload traffic mau lebaran,-4,negatif
com.tokopedia.tkpd,very good,5,very good,5,positif
com.tokopedia.tkpd,Jelek banget sih,1,jelek banget sih,-4,negatif
com.tokopedia.tkpd,bagus aku sangat puas dgn Tokopedia ini,5,bagus aku sangat puas tokopedia,-7,negatif
com.tokopedia.tkpd,banyak promo diskon mantapp bangett,5,banyak promo diskon mantap banget,8,positif
com.tokopedia.tkpd,cepat tanggap.,5,cepat tanggap,0,negatif
com.tokopedia.tkpd,"habis di update, gak bisa masuk ke aplikasi, keluar sendiri dari aplikasi, force close. itu kenapa????",3,habis update enggak masuk aplikasi keluar sendiri aplikasi force close,-22,negatif
com.tokopedia.tkpd,banyak bug please,1,banyak bug please,-6,negatif
com.tokopedia.tkpd,"aplikasi Tokopedia sdi hp saya ,tid ak bisa dibuka jam 18.43,Selasa 10/30/2026,tolong diperbaiki,tks",5,aplikasi tokopedia sdi hp tid aku buka jam selasa baik tks,-9,negatif
com.tokopedia.tkpd,sya mau msuk buat akun kn pke kode pas kode ny muncul sya aku ketik kode itu mlah otomatis ngetik sendiri udh mh slah kode ny bneren dong,1,mau masuk buat akun kan pakai kode pas kode nya muncul aku ketik kode malah otomatis etik sendiri mah salah kode nya bneren dong,-20,negatif
com.tokopedia.tkpd,proses pengiriman mahal dan lambat,1,proses kirim mahal lambat,5,positif
com.tokopedia.tkpd,pesan di sini bukan nya nyampai malah balik lagi siapa,3,pesan sini bukan nya nyampai malah balik siapa,-11,negatif
com.tokopedia.tkpd,"verifikasinya stuck di gopay terus gak bisa lanjut buat scan KTPnya, saran buat tokped mending kalau verivikasi tuh di pisah aja sama nyambungin ke aplikasi lainya, jadinya malah eror kek gini, gak jelas banget",1,verifikasi stuck gopay terus enggak lanjut buat scan ktpnya saran buat tokped mending kalau verivikasi tuh pisah sama sambung aplikasi lai jadi malah eror kayak begini enggak jelas banget,-29,negatif
com.tokopedia.tkpd,"marketplace sarang narkoba,beli kalung datang obat malamnya polisi datang,hati2",1,marketplace sarang narkoba beli kalung datang obat malam polisi datang hati,-17,negatif
com.tokopedia.tkpd,"apk. ta*, gak bermutu, ngelag/lola Mulu pas mau buka berandanya, -⭐⭐⭐⭐ ,-99%",1,apk ta enggak mutu ngelag lola mulu pas mau buka beranda,-9,negatif
com.tokopedia.tkpd,fast respon,5,fast respon,2,positif
com.tokopedia.tkpd,"Beli barang pakai sameday, tp barang tidak sampai dihari yang sama menggunakan kurir paxel. mestinya proffesional saja ya tokped, jika jasa kurirnya memang tidak bisa menyediakan service barang sampai dihari yang sama. jangan dimasukan ke pilihan kurir yang sameday. sudah bayar ongkir sameday tp service yang diterama seperti pakai reguler pengiriman biasa. Proffesional lah, Nama sudah besar juga. Kalo memang jasa pengiriman tersebut tidak bisa menyediakan. hapus aja service tersebut!",1,beli barang pakai sameday barang tidak hari sama guna kurir paxel mesti proffesional tokped jasa kurir memang tidak sedia service barang hari sama jangan masuk pilih kurir sameday bayar ongkir sameday service ama pakai reguler kirim biasa proffesional lah nama besar kalo memang jasa kirim sebut tidak sedia hapus service sebut,-22,negatif
com.tokopedia.tkpd,"dari sekian lama saya pakai jasa Tokopedia ada banya kendala dan kali ini tdk bisa saya tolerir, saya harus angkat suara.. tolong solusi dari toped kalau barang kadang dicancel sepihak alasan gagal pengiriman dan saya sudah nunggu paket sebulan lebih gk nyampe dan saya kaget di aplikasi dinyatakan paket telah tiba di tujuan, gimana ceritanya paket belum ditangan sudah dibilang sudah tiba ditujuan? giliran saya mau tulis pengaduan di aplikasi Tokopedia langsung ngeleg"" dan sering keluar otomatis",1,sekian lama pakai jasa tokopedia banya kendala kali tidak tolerir angkat suara solusi toped kalau barang kadang dicancel pihak alas gagal kirim tunggu paket bulan lebih enggak kaget aplikasi nyata paket tiba tuju bagaimana cerita paket tang bilang tiba tuju gilir mau tulis adu aplikasi tokopedia langsung ngeleg sering keluar otomatis,-16,negatif
com.tokopedia.tkpd,Makin ampas terutama pada Layanan Customer service.,1,makin ampas utama layan customer service,-3,negatif
com.tokopedia.tkpd,"jebakan harga, masa mau dibayar harganya langsung mahal",1,jebak harga masa mau bayar harga langsung mahal,6,positif
com.tokopedia.tkpd,pengiriman apa ini orang ga pernah nolak paket kok dibilang nolak paket,1,kirim apa orang enggak pernah nolak paket kok bilang nolak paket,7,positif
com.tokopedia.tkpd,"harganya jadi normal, diskonnya buat menarik menarikan aja",1,harga jadi normal diskon buat tarik tari,8,positif
com.tokopedia.tkpd,Tolong fitur chat dokter di hilangkan aja... Mau beli obat jadi repot skli... Pilihan apotek langganan malah di arahkan ntah ke apotek mana ga jelas.. Udah itu kosong trus pula,1,fitur chat dokter hilang mau beli obat jadi repot sekali pilih apotek langgan malah arah entah apotek mana enggak jelas kosong terus,-30,negatif
com.tokopedia.tkpd,pantesan bnyak yang lari ke shopee di sini mahal ongkirnya pun mahal,1,pantesan banyak lari shopee sini mahal ongkirnya mahal,-5,negatif
com.tokopedia.tkpd,aplikasi yg ada pihak ketiga,1,aplikasi pihak tiga,-7,negatif
com.tokopedia.tkpd,banyak voucher diskon👍,5,banyak voucher diskon bagus,-2,negatif
com.tokopedia.tkpd,buruk sekali voucher gabisa dipakek ulang ulang trus gak kayak sioren sat set,1,buruk sekali voucher enggak bisa dipakek ulang ulang terus enggak kayak sioren sat set,-6,negatif
com.tokopedia.tkpd,gw download ini cuman buat beli hp impian gw doang jir 😹,5,gue download cuman buat beli hp impi gue doang jir,-6,negatif
com.tokopedia.tkpd,gaa bisaa belanja selalu gagal,2,enggak belanja selalu gagal,-7,negatif
com.tokopedia.tkpd,"aplikasi tidak bisa di buka harus hapus chache dulu sama data,login lagi baru bisa masuk,dan sering force close juga jadi bikin jengkel aplikasi nya,berulang kali seperti itu terus",3,aplikasi tidak buka hapus chache dulu sama data login baru masuk sering force close jadi bikin jengkel aplikasi nya ulang kali terus,-27,negatif
com.tokopedia.tkpd,LOGISTIK NGAPAIN PAKE J&T! PAKET DIBAWA MUTER2 SAMPE 3 HARI!,1,logistik kapai pakai t paket bawa muter hari,1,positif
com.tokopedia.tkpd,"oke banget, aku dapat kupon 500k",5,oke banget aku kupon,5,positif
com.tokopedia.tkpd,Halo kak kenapa disini gak jual airsoft ya soal nya aku mau (2026:apasih ulasan gw dulu jir😹 dah tau bahaya masih nanya😹),5,halo kak sini enggak jual airsoft soal nya aku mau apasih ulas gue dulu jir deh tau bahaya tanya,-19,negatif
com.tokopedia.tkpd,"dulu aku duta toped diantara temen2 yg udah di orens, tapi semenjak berlangganan plus muahalnya minta ampun dan kalo ga kena ongkir yg ajegile dan diskonnya ga seberapa itu aku jadi males..",3,dulu aku duta toped antara teman orens semenjak langgan plus muahalnya minta ampun kalo enggak kena ongkir ajegile diskon enggak berapa aku jadi malas,-11,negatif
com.tokopedia.tkpd,"skrg ribet beli obat tanda merah di toped. kt gak bs pilih toko yg mau kita beli. capek2 chat dokter dikasih resep tp diarahkan ke bbrp toko tp masalahnya harganya mahal2 dan kt tdk bisa chat tokonya tny exp nya kapan jd kyk beli kucing dalam karung .kita gak bs pilih toko yg kita mau dan resep jg gak bs disimpan buat kita pilih toko yg harga lbh murah dan bisa pilih exp yg jauh. resep jg hilang klu keluar dr chat dokter. bahkan mau lihat tokonya pun gak bs, langsung di alihkan ke chat dokter.",1,sekarang ribet beli obat tanda merah toped enggak pilih toko mau beli capek chat dokter kasih resep arah beberapa toko masalah harga mahal tidak chat toko tny exp nya kapan jadi kayak beli kucing karung enggak pilih toko mau resep enggak simpan buat pilih toko harga lebih murah pilih exp jauh resep hilang kalau keluar chat dokter bahkan mau lihat toko enggak langsung alih chat dokter,-36,negatif
com.tokopedia.tkpd,"woi kenapa harus disambungin sama aplikasi tiktok paling benci saya aplikasi tiktok ini mau rubah pengaturan harus disambungin aplikasi tiktok , mending gua gak jadi dari pada harus bikin akun tikok",1,woi disambungin sama aplikasi tiktok paling benci aplikasi tiktok mau rubah atur disambungin aplikasi tiktok mending gua enggak jadi bikin akun tikok,-27,negatif
com.tokopedia.tkpd,"ongkir aja ngk ada yg free padahal beli di atas 50k 100k lama""byk user hilang dri tokped pindah ke aplikasi sebelah liat aja ntr",1,ongkir enggak free padahal beli atas lama banyak user hilang tokped pindah aplikasi belah lihat entar,-24,negatif
com.tokopedia.tkpd,Aplikasi gaje di minta isi kode pos pas udah saya isi tetep diminta isi kode pos,1,aplikasi enggak jelas minta isi kode pos pas isi tetap minta isi kode pos,-28,negatif
com.tokopedia.tkpd,"belanja online tercepat, terbaik banyak discount nya 👍",5,belanja online cepat baik banyak discount nya bagus,-14,negatif
com.tokopedia.tkpd,gopaya leter mantul,5,gopaya leter mantul,0,negatif
com.tokopedia.tkpd,"SY PENGGUNA BARU, WAKTU MAU TRANSAKSI KOK GAGAL TERUS YA ? KENAPA YA ? PENGALAMAN DI TEMPAT LAIN GAK PERNAH SEPERTI INI..",1,guna baru waktu mau transaksi kok gagal terus alam tempat enggak pernah,-4,negatif
com.tokopedia.tkpd,butuk,1,butuk,0,negatif
com.tokopedia.tkpd,sangat membantu kak mksh buanyak,5,sangat bantu kak terima kasih buanyak,-8,negatif
com.tokopedia.tkpd,harus sabar menunggu vocer .baru bisa belanja hemat .happy shopping,5,sabar tunggu vocer baru belanja hemat happy shopping,2,positif
com.tokopedia.tkpd,udh nggk bisa gopaylater lagi,1,enggak gopaylater,0,negatif
com.tokopedia.tkpd,okeh ...,5,okeh,0,negatif
com.tokopedia.tkpd,waw ini aplikasi wajib di kasi bintang 5,5,wow aplikasi wajib kasih bintang,-7,negatif
com.tokopedia.tkpd,sinyal bagus susah masuk..ampassss,1,sinyal bagus susah masuk ampass,-10,negatif
com.tokopedia.tkpd,Saya kasih bintang 5 karena Tokopedia Hebat banget pokonya topmarkotop...👍,5,kasih bintang tokopedia hebat banget pokok topmarkotop bagus,-7,negatif
com.tokopedia.tkpd,"Lope lope tokped, akhir2 ini vouchernya banyak banget. Please kayak gitu terus wkwkwk😂. saya suka saya suka.",5,lope lope tokped akhir vouchernya banyak banget please kayak terus wkwkwk suka suka,-7,negatif
com.tokopedia.tkpd,oke banget deh pokoknya,5,oke banget deh pokok,0,negatif
com.tokopedia.tkpd,"beresin noh aplikasi lu, masih banyak bugg sampe gua mau bayar cicilan aja gabisa jadi kena denda gua. gara gara jelek nya sistem aplikasi lu!!",1,resin noh aplikasi lu banyak bugg gua mau bayar cicil enggak bisa jadi kena denda gua gara gara jelek nya sistem aplikasi lu,-40,negatif
com.tokopedia.tkpd,sangat menyenangkan,5,sangat senang,-9,negatif
com.tokopedia.tkpd,no cap,5,no cap,0,negatif
com.tokopedia.tkpd,ongkirnya gangotak aneh pdhal brng kecil gaberat kwkwkwkwk,1,ongkirnya gangotak aneh padahal brng kecil gaberat kwkwkwkwk,-7,negatif
com.tokopedia.tkpd,kasih diskon voucher gede cuma gimmick doang giliran dipake gak bisa gak niat ngasih males dapet 2 kali voucher kejar ketupat gak bisa dipake semua.,1,kasih diskon voucher gede cuma gimmick doang gilir pakai enggak enggak niat asih malas kali voucher kejar ketupat enggak pakai semua,-10,negatif
com.tokopedia.tkpd,dapet bonusan 150rb..mau dipake tapi diatur tokped..ga kaya shoope.dpt bonusan kita yg ngatur mau dipake brp aj..kecewa,1,bonus ribu mau pakai atur tokped enggak kayak shoope bonus atur mau pakai berapa kecewa,-19,negatif
com.tokopedia.tkpd,"Niat kasih promo ngk sih, mending kagak usah sekalian. Aplikasi paling ribet dan gajelas, kalau ngk mau kasih voucher bla bla ya kagak usah sekalian. Mau pesen aja ribet sampai coba ganti semua metode pembayaran sama aja tetap aja kagak bisa. Ini karena tokonya ngak jualan di OREN ogah pake app busuk ini. MENDING KAGAK USAH SOK SOK AN PAKE VOUCHER APALAH. Emang bagusan SHOPEE sihh.",1,niat kasih promo enggak sih mending kagak usah sekali aplikasi paling ribet enggak jelas kalau enggak mau kasih voucher bla bla kagak usah sekali mau pesan ribet coba ganti semua metode bayar sama tetap kagak toko enggak jual oren ogah pakai app busuk mending kagak usah sok sok an pakai voucher apa memang bagus shopee sih,-74,negatif
com.tokopedia.tkpd,"Alhamdulillah, pakai Tokopedia sangat membantu dan menyenangkan. Terima Kasih Tokopedia. Sukses selalu. Aamiin ....",5,alhamdulillah pakai tokopedia sangat bantu senang terima kasih tokopedia sukses selalu amin,-7,negatif
com.tokopedia.tkpd,aplikasi respon cepat,5,aplikasi respon cepat,-5,negatif
com.tokopedia.tkpd,buruan belanja online lebih mudah dan praktis,5,buru belanja online lebih mudah praktis,-2,negatif
com.tokopedia.tkpd,kok akhir2 ini crash terus ya?,3,kok akhir crash terus,-4,negatif
com.tokopedia.tkpd,sangat mudah digunakan,5,sangat mudah guna,-5,negatif
com.tokopedia.tkpd,"semakin kemari semakin banyak bugnya,sering tiba tiba keluar sendiri.Perbaiki dong,mana developer nya nih",3,makin kemari makin banyak bugnya sering tiba tiba keluar sendiri baik dong mana developer nya nih,-3,negatif
com.tokopedia.tkpd,"Penukaran Cashback dibatasi jadi males Menggunakan Tokopedia Padahal dari 2022 Nyaman nyaman aja,, entah kenapa Sekarang Kebijakannya makin tidak nyaman Kalo Tidak Plus Ongkir mahal banget Terpaksa saya Uninstall",1,tukar cashback batas jadi malas guna tokopedia padahal nyaman nyaman entah sekarang bijak makin tidak nyaman kalo tidak plus ongkir mahal banget paksa uninstall,-14,negatif
com.tokopedia.tkpd,terlalu banyak muncul iklan,1,terlalu banyak muncul iklan,-9,negatif
com.tokopedia.tkpd,aplikasi gk jelas. seller juga gk jelas. parahnya cs nya pun gk jelas. tiap ada event eror mulu. gk rekomen buat di download,1,aplikasi enggak jelas seller enggak jelas parah cs nya enggak jelas tiap event eror mulu enggak rekomen buat download,-22,negatif
com.tokopedia.tkpd,"sangat mudah dalam berbelanja, banyak diskon dan potongan harga",5,sangat mudah belanja banyak diskon potong harga,-9,negatif
com.tokopedia.tkpd,ilove u tokped,5,ilove lu tokped,0,negatif
com.tokopedia.tkpd,aplikasi gak niat,1,aplikasi enggak niat,-4,negatif
com.tokopedia.tkpd,"diskon 100ribu mau di klaim malah eror, udah 3 kali anjir",1,diskon ribu mau klaim malah eror kali anjir,-6,negatif
com.tokopedia.tkpd,"Jelek banget promo kejar ketupat. Jam 20.00 klik klaim gagal terus. Gak niat promonya, wkwkwkwkwk",1,jelek banget promo kejar ketupat jam klik klaim gagal terus enggak niat promonya wkwkwkwkwk,-8,negatif
com.tokopedia.tkpd,"penipuan, promo curang sudah di pencet malah ada tulisan ada kendala jadi ga dapat voucher deh",1,tipu promo curang pencet malah tulis kendala jadi enggak voucher deh,-3,negatif
com.tokopedia.tkpd,sangat bagus semua produk terjamin kualitasnya,5,sangat bagus semua produk jamin kualitas,-10,negatif
com.tokopedia.tkpd,Alhamdulillah saya suka blanja di Tokopedia barang nya bgs ga ngecewain,5,alhamdulillah suka blanja tokopedia barang nya bagus enggak ngecewain,0,negatif
com.tokopedia.tkpd,karna kolab sama tiktok harusnya lebih banyakin diskonnya,5,kolab sama tiktok harus lebih banyak diskon,-2,negatif
com.tokopedia.tkpd,producknya bagus- bagus,5,producknya bagus bagus,-8,negatif
com.tokopedia.tkpd,"ada apa dengan tokopedia? saya udah pakai tokopedia dari sejak 2016, dan dulu aplikasinya yang terbaik dari antara sekian banyak aplikasi olshop di indo. sekarang untuk pencariannya tidak sebaik dulu lagi. pencarian berdasarkan kategori tidak bisa sedetail dulu lagi. cenderung berat dan banyak bugnya. makin update malah makin berat. aneh.",3,apa tokopedia pakai tokopedia sejak dulu aplikasi baik sekian banyak aplikasi olshop indonesia sekarang cari tidak baik dulu cari dasar kategori tidak detail dulu cenderung berat banyak bugnya makin update malah makin berat aneh,-35,negatif
com.tokopedia.tkpd,oke banget,5,oke banget,3,positif
com.tokopedia.tkpd,bagusss buat shopingg,5,bagus buat shopingg,-3,negatif
com.tokopedia.tkpd,Kurang Membantu,2,kurang bantu,-7,negatif
com.tokopedia.tkpd,nomor HP wajib 15 digit,1,nomor hp wajib digit,-2,negatif
com.tokopedia.tkpd,Ini layanan pembelian tiket kereta api/KAI sudah ga ada ya cs?!,2,layan beli tiket kereta api kai enggak cs,-11,negatif
com.tokopedia.tkpd,"pengembalian barang nya banyak potongan contoh seprti saya, membeli barang X seharga 54000 kembali cuma 23000,jangan donwload gaiys, kalo bisa saya laporin ya laporin, tulisanya pengembalian gratis tapi pas di retur banyak potongan",5,kembali barang nya banyak potong contoh seprti beli barang kali harga cuma jangan donwload gaiys kalo laporin laporin tulisanya kembali gratis pas retur banyak potong,-15,negatif
com.tokopedia.tkpd,sya kurang puas dengan kinerja instan ....butuh hari ini malah GK di kirim. pihak aplikasi kurang respon terhadap instan. tolong perhatikan bagian driver biar bisa ngangkut orderan.☝️👆,3,kurang puas kerja instan butuh hari malah enggak kirim pihak aplikasi kurang respon instan perhati bagi driver biar ngangkut order,-16,negatif
com.tokopedia.tkpd,Aplikasi Belanja Paling Keren,5,aplikasi belanja paling keren,-7,negatif
com.tokopedia.tkpd,"dulu beli obat resep gampang, bisa pake resep dokter/fitur chat dokter. sekarang ribet bgt. tiap liat obat resep diarahin ke chat dokter, pilihan produk ngga sesuai preferensi. mana resep cuma bisa buat sekali cek produk, kalo keluar harus chat lagi. fitur chat juga sering eror/blank layarnya. tlg diperbaiki soalnya nyusahin. makasi",1,dulu beli obat resep gampang pakai resep dokter fitur chat dokter sekarang ribet banget tiap lihat obat resep diarahin chat dokter pilih produk enggak sesuai preferensi mana resep cuma buat sekali cek produk kalo keluar chat fitur chat sering eror blank layar baik soal susah terima kasih,7,positif
com.tokopedia.tkpd,"makin lama di buka makin lemot, kayaknya memory leak. layout di tablet Ratio 3x2 (Xiaomi pad 7 & 8 series) juga rusak",1,makin lama buka makin lot kayak memory leak layout tablet ratio kali xiaomi pad series rusak,-15,negatif
